file_name,region,gender
common_voice_en_15693.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",female_feminine
common_voice_en_15728.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",female_feminine
common_voice_en_17343613.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",female_feminine
common_voice_en_17453380.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",female_feminine
common_voice_en_1466791.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",female_feminine
common_voice_en_114763.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_16048874.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17885610.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17291443.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_18224204.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17776178.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_116211.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_107226.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17345289.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_116216.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17250814.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_13481.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_13714942.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17291427.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17392963.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17776224.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_107232.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17252813.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_131684.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17808362.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17281011.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17393001.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17776212.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17798785.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17776236.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17345193.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_18218694.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17885571.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17776202.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_131649.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17392984.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17296008.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17291448.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17281031.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17345183.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_131663.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17896085.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17896118.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17567630.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_18218654.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17281015.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17252819.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17896090.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_18012438.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17360303.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17393060.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_16048879.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17147858.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17392986.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_17345197.mp3,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",male_masculine
common_voice_en_148549.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17822117.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17256519.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17822128.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17270713.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17822143.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17270726.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17256484.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17822164.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17271693.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17270700.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17271717.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17271672.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17256522.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17822176.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17270711.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17271671.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17822152.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17822104.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17256499.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17271666.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17271715.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17256485.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17256481.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17270702.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17402865.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_148541.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17270716.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17822109.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_148543.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17822114.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17256507.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17822150.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17271669.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17271698.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17881658.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17822121.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17256506.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17822120.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17822119.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_148544.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17822126.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17271689.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_10054.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17256517.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17270733.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17256530.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17270725.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17256533.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17270697.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",female_feminine
common_voice_en_17272293.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17252970.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17586933.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17391617.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17272607.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_143977.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17272513.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17586921.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17586970.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17384967.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17385088.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17283576.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_143991.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17385151.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_16666083.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17860860.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17272666.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_128338.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17391794.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17272493.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17272294.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17996540.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17731953.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17272740.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17272629.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17272473.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17563862.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17586968.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17268542.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17147817.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17272659.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17996537.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_105515.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_126838.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17343652.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17385156.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17272674.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17268539.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17717576.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17283579.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17391698.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17272572.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17283575.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17385087.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17926049.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17443668.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17272716.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17343405.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_17761050.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
common_voice_en_18008104.mp3,"sub-saharan africa (all countries south of the sahara desert, excluding south africa)",male_masculine
